id,invoiceNumber,date,amount,paymentMethod
20250819000000008699,RD22757164,2025-08-19T13:19:03,149,"電子票證-悠遊卡-小額"
20250819000000008677,RD22757163,2025-08-19T13:18:15,149,"電子票證-悠遊卡-小額"
20250819000000007957,RD22757162,2025-08-19T12:55:58,249,"現金交易"
20250819000000007941,RD22757161,2025-08-19T12:55:21,249,"現金交易"
20250819000000007429,RD22757160,2025-08-19T12:39:38,1529,"一般信用卡"
20250819000000007145,RD22757159,2025-08-19T12:31:42,249,"電子票證-悠遊卡-小額"
20250819000000006555,RD22757158,2025-08-19T12:14:10,1314,"掃碼-LINE Pay"
20250819000000006380,RD22757157,2025-08-19T12:08:45,249,"電子票證-悠遊卡-小額"
20250819000000006281,RD22757156,2025-08-19T12:06:00,249,"掃碼-LINE Pay"
20250819000000006265,RD22757155,2025-08-19T12:05:31,249,"掃碼-LINE Pay"
20250819000000006160,RD22757154,2025-08-19T12:01:42,298,"現金交易"
20250819000000006102,RD22757153,2025-08-19T12:00:20,149,"電子票證-悠遊卡-小額"
20250819000000005986,RD22757152,2025-08-19T11:57:05,149,"掃碼-LINE Pay"
20250819000000005972,RD22757151,2025-08-19T11:56:34,149,"掃碼-LINE Pay"
20250819000000005915,RD22757150,2025-08-19T11:55:01,498,"一般信用卡"
20250819000000005659,RD22757149,2025-08-19T11:47:32,149,"掃碼-LINE Pay"
20250819000000005577,RD22757148,2025-08-19T11:45:39,893,"掃碼-LINE Pay"
20250819000000005511,RD22757147,2025-08-19T11:43:44,149,"現金交易"
20250819000000005354,RD22757146,2025-08-19T11:38:05,249,"掃碼-LINE Pay"
20250819000000005342,RD22757145,2025-08-19T11:37:36,249,"掃碼-LINE Pay"
20250819000000005232,RD22757144,2025-08-19T11:34:27,249,"電子票證-悠遊卡-小額"
20250819000000004299,RD22757143,2025-08-19T11:05:15,498,"現金交易"
20250819000000004094,RD22757142,2025-08-19T10:58:01,249,"現金交易"
20250819000000004079,RD22757141,2025-08-19T10:57:39,430,"現金交易"
20250818000000019389,RD22757140,2025-08-18T18:38:28,747,"一般信用卡"
20250818000000017457,RD22757139,2025-08-18T17:35:03,179,"掃碼-LINE Pay"
20250818000000016963,RD22757138,2025-08-18T17:17:54,149,"現金交易"
20250818000000016193,RD22757137,2025-08-18T16:51:42,249,"現金交易"
20250818000000016152,RD22757136,2025-08-18T16:50:27,647,"現金交易"
20250818000000016100,RD22757135,2025-08-18T16:49:05,149,"現金交易"
20250818000000015772,RD22757134,2025-08-18T16:38:14,498,"現金交易"
20250818000000015681,RD22757133,2025-08-18T16:35:54,447,"現金交易"
20250818000000015420,RD22757132,2025-08-18T16:28:40,298,"掃碼-全支付"
20250818000000015222,RD22757131,2025-08-18T16:23:02,1056,"現金交易"
20250818000000014958,RD22757130,2025-08-18T16:13:52,149,"電子票證-悠遊卡-小額"
20250818000000014933,RD22757129,2025-08-18T16:13:16,149,"電子票證-悠遊卡-小額"
20250818000000014874,RD22757128,2025-08-18T16:11:18,298,"電子票證-悠遊卡-小額"
20250818000000014827,RD22757127,2025-08-18T16:10:31,745,"一般信用卡"
20250818000000014450,RD22757126,2025-08-18T15:58:14,498,"現金交易"
20250818000000014216,RD22757125,2025-08-18T15:50:50,647,"一般信用卡"
20250818000000014190,RD22757124,2025-08-18T15:49:28,558,"電子票證-悠遊卡-小額"
20250818000000013851,RD22757123,2025-08-18T15:38:42,430,"一般信用卡"
20250818000000013628,RD22757122,2025-08-18T15:31:52,249,"電子票證-悠遊卡-小額"
20250818000000013594,RD22757121,2025-08-18T15:30:51,498,"現金交易"
20250818000000013060,RD22757120,2025-08-18T15:15:44,747,"一般信用卡"
20250818000000012285,RD22757119,2025-08-18T14:53:05,430,"現金交易"
20250818000000011902,RD22757118,2025-08-18T14:40:11,670,"現金交易"
20250818000000010671,RD22757117,2025-08-18T14:01:57,149,"現金交易"
20250818000000010507,RD22757116,2025-08-18T13:57:04,962,"現金交易"
20250818000000009918,RD22757115,2025-08-18T13:39:03,498,"現金交易"
20250818000000008646,RD22757114,2025-08-18T13:02:20,179,"現金交易"
20250818000000008500,RD22757113,2025-08-18T12:57:17,558,"一般信用卡"
20250818000000007577,RD22757112,2025-08-18T12:29:41,298,"掃碼-LINE Pay"
20250818000000007451,RD22757111,2025-08-18T12:26:17,892,"電子票證-悠遊卡-小額"
20250818000000007046,RD22757110,2025-08-18T12:15:43,179,"電子票證-悠遊卡-小額"
20250818000000006586,RD22757109,2025-08-18T12:03:46,498,"掃碼-全支付"
20250818000000006517,RD22757108,2025-08-18T12:01:37,747,"掃碼-LINE Pay"
20250818000000006498,RD22757107,2025-08-18T12:00:36,498,"現金交易"
20250818000000006450,RD22757106,2025-08-18T11:59:21,249,"現金交易"
20250818000000006189,RD22757105,2025-08-18T11:51:10,498,"電子票證-悠遊卡-小額"
20250818000000006044,RD22757104,2025-08-18T11:46:57,279,"一般信用卡"
20250818000000005878,RD22757103,2025-08-18T11:41:42,528,"一般信用卡"
20250818000000005825,RD22757102,2025-08-18T11:40:11,179,"一般信用卡"
20250818000000005586,RD22757101,2025-08-18T11:32:32,179,"一般信用卡"
20250818000000004566,RD22757100,2025-08-18T10:59:23,498,"電子票證-悠遊卡-小額"
20250818000000003939,RD22757099,2025-08-18T10:38:00,733,"一般信用卡"
20250818000000003881,RD22757098,2025-08-18T10:35:44,498,"一般信用卡"
20250817000000030088,RD22757097,2025-08-17T19:33:49,179,"一般信用卡"
20250817000000028375,RD22757096,2025-08-17T18:53:58,179,"電子票證-悠遊卡-小額"
20250817000000028091,RD22757095,2025-08-17T18:48:29,179,"掃碼-LINE Pay"
20250817000000027362,RD22757094,2025-08-17T18:34:03,669,"掃碼-LINE Pay"
20250817000000023610,RD22757093,2025-08-17T17:21:51,179,"電子票證-悠遊卡-小額"
20250817000000023469,RD22757092,2025-08-17T17:19:34,298,"掃碼-LINE Pay"
20250817000000023327,RD22757091,2025-08-17T17:16:40,358,"現金交易"
20250817000000023153,RD22757090,2025-08-17T17:14:24,1784,"掃碼-LINE Pay"
20250817000000022648,RD22757089,2025-08-17T17:06:19,358,"掃碼-LINE Pay"
20250817000000021684,RD22757088,2025-08-17T16:50:32,558,"現金交易"
20250817000000021442,RD22757087,2025-08-17T16:46:14,732,"一般信用卡"
20250817000000020912,RD22757086,2025-08-17T16:37:06,429,"掃碼-LINE Pay"
20250817000000020689,RD22757085,2025-08-17T16:31:56,528,"掃碼-LINE Pay"
20250817000000020512,RD22757084,2025-08-17T16:29:26,558,"掃碼-LINE Pay"
20250817000000019033,RD22757083,2025-08-17T15:59:42,558,"掃碼-LINE Pay"
20250817000000018959,RD22757082,2025-08-17T15:58:05,669,"一般信用卡"
20250817000000018559,RD22757081,2025-08-17T15:50:35,429,"掃碼-LINE Pay"
20250817000000018428,RD22757080,2025-08-17T15:47:47,90,"掃碼-LINE Pay"
20250817000000018337,RD22757079,2025-08-17T15:46:14,90,"掃碼-LINE Pay"
20250817000000017948,RD22757078,2025-08-17T15:39:23,358,"電子票證-悠遊卡-小額"
20250817000000017850,RD22757077,2025-08-17T15:37:50,558,"掃碼-LINE Pay"
20250817000000017572,RD22757076,2025-08-17T15:32:53,509,"一般信用卡"
20250817000000017172,RD22757075,2025-08-17T15:24:42,179,"掃碼-LINE Pay"
20250817000000017050,RD22757074,2025-08-17T15:22:37,509,"一般信用卡"
20250817000000016539,RD22757073,2025-08-17T15:12:22,669,"現金交易"
20250817000000016052,RD22757072,2025-08-17T15:01:42,249,"掃碼-LINE Pay"
20250817000000015738,RD22757071,2025-08-17T14:54:46,498,"掃碼-街口支付"
20250817000000015655,RD22757070,2025-08-17T14:53:02,572,"掃碼-LINE Pay"
20250817000000014347,RD22757069,2025-08-17T14:24:20,149,"掃碼-LINE Pay"
20250817000000013582,RD22757068,2025-08-17T14:08:08,249,"掃碼-LINE Pay"
20250817000000013478,RD22757067,2025-08-17T14:05:06,298,"現金交易"
20250817000000012821,RD22757066,2025-08-17T13:49:02,298,"現金交易"
20250817000000012462,RD22757065,2025-08-17T13:39:55,298,"現金交易"
20250817000000012234,RD22757064,2025-08-17T13:33:44,298,"掃碼-LINE Pay"
20250817000000012113,RD22757063,2025-08-17T13:31:18,498,"現金交易"
20250817000000012058,RD22757062,2025-08-17T13:30:04,498,"掃碼-LINE Pay"
20250817000000011943,RD22757061,2025-08-17T13:27:40,572,"電子票證-悠遊卡-小額"
20250817000000011584,RD22757060,2025-08-17T13:19:54,891,"現金交易"
20250817000000011032,RD22757059,2025-08-17T13:07:58,358,"電子票證-一卡通-小額"
20250817000000010744,RD22757058,2025-08-17T13:02:37,892,"一般信用卡"
20250817000000010634,RD22757057,2025-08-17T13:00:07,249,"掃碼-LINE Pay"
20250817000000010597,RD22757056,2025-08-17T12:59:26,249,"電子票證-悠遊卡-小額"
20250817000000008848,RD22757055,2025-08-17T12:22:35,558,"現金交易"
20250817000000007662,RD22757054,2025-08-17T11:56:35,892,"現金交易"
20250817000000007262,RD22757053,2025-08-17T11:47:43,358,"現金交易"
20250817000000007059,RD22757052,2025-08-17T11:43:10,358,"掃碼-LINE Pay"
20250817000000006295,RD22757051,2025-08-17T11:22:52,892,"現金交易"
20250817000000004888,RD22757050,2025-08-17T10:45:09,558,"電子票證-悠遊卡-小額"
20250817000000004455,RD22757049,2025-08-17T10:29:59,179,"一般信用卡"
20250817000000003805,RD22757048,2025-08-17T10:06:28,279,"一般信用卡"
20250817000000003746,RD22757047,2025-08-17T10:04:15,892,"一般信用卡"
20250816000000030183,RD22757046,2025-08-16T19:26:39,149,"一般信用卡"
20250816000000030062,RD22757045,2025-08-16T19:22:52,558,"現金交易"
20250816000000029842,RD22757044,2025-08-16T19:17:06,893,"一般信用卡"
20250816000000028388,RD22757043,2025-08-16T18:40:57,279,"一般信用卡"
20250816000000028272,RD22757042,2025-08-16T18:38:30,149,"現金交易"
20250816000000028129,RD22757041,2025-08-16T18:35:27,430,"一般信用卡"
20250816000000028088,RD22757040,2025-08-16T18:34:47,149,"一般信用卡"
20250816000000027164,RD22757039,2025-08-16T18:13:53,733,"一般信用卡"
20250816000000026953,RD22757038,2025-08-16T18:09:21,498,"現金交易"
20250816000000026778,RD22757037,2025-08-16T18:05:29,149,"現金交易"
20250816000000026544,RD22757036,2025-08-16T18:00:24,590,"掃碼-LINE Pay"
20250816000000025616,RD22757035,2025-08-16T17:38:46,358,"掃碼-LINE Pay"
20250816000000025551,RD22757034,2025-08-16T17:37:11,149,"一般信用卡"
20250816000000025425,RD22757033,2025-08-16T17:34:08,430,"掃碼-LINE Pay"
20250816000000024980,RD22757032,2025-08-16T17:23:55,298,"一般信用卡"
20250816000000024800,RD22757031,2025-08-16T17:20:07,298,"一般信用卡"
20250816000000024769,RD22757030,2025-08-16T17:19:18,430,"掃碼-LINE Pay"
20250816000000024735,RD22757029,2025-08-16T17:18:28,498,"掃碼-LINE Pay"
20250816000000023843,RD22757028,2025-08-16T16:59:37,430,"掃碼-LINE Pay"
20250816000000023696,RD22757027,2025-08-16T16:56:29,498,"一般信用卡"
20250816000000023349,RD22757026,2025-08-16T16:48:37,892,"掃碼-LINE Pay"
20250816000000023065,RD22757025,2025-08-16T16:42:53,398,"現金交易"
20250816000000022967,RD22757024,2025-08-16T16:40:36,430,"掃碼-LINE Pay"
20250816000000022565,RD22757023,2025-08-16T16:31:21,149,"電子票證-悠遊卡-小額"
20250816000000022517,RD22757022,2025-08-16T16:30:34,180,"現金交易"
20250816000000022339,RD22757021,2025-08-16T16:27:07,279,"一般信用卡"
20250816000000022192,RD22757020,2025-08-16T16:24:22,1283,"掃碼-LINE Pay"
20250816000000022079,RD22757019,2025-08-16T16:21:53,1649,"掃碼-LINE Pay"
20250816000000021576,RD22757018,2025-08-16T16:11:41,279,"一般信用卡"
20250816000000021425,RD22757017,2025-08-16T16:08:22,149,"現金交易"
20250816000000021042,RD22757016,2025-08-16T15:59:36,670,"掃碼-LINE Pay"
20250816000000020680,RD22757015,2025-08-16T15:51:22,558,"一般信用卡"
20250816000000020590,RD22757014,2025-08-16T15:49:42,3974,"一般信用卡"
20250816000000020381,RD22757013,2025-08-16T15:45:24,498,"現金交易"
20250816000000019922,RD22757012,2025-08-16T15:35:34,249,"現金交易"
20250816000000019751,RD22757011,2025-08-16T15:32:11,488,"掃碼-悠遊付"
20250816000000018909,RD22757010,2025-08-16T15:13:20,498,"現金交易"
20250816000000018166,RD22757009,2025-08-16T14:55:09,558,"掃碼-LINE Pay"
20250816000000017527,RD22757008,2025-08-16T14:39:26,558,"一般信用卡"
20250816000000017467,RD22757007,2025-08-16T14:38:10,149,"掃碼-LINE Pay"
20250816000000017346,RD22757006,2025-08-16T14:35:05,180,"掃碼-悠遊付"
20250816000000017163,RD22757005,2025-08-16T14:30:23,358,"一般信用卡"
20250816000000016980,RD22757004,2025-08-16T14:25:45,298,"現金交易"
20250816000000016958,RD22757003,2025-08-16T14:25:09,149,"電子票證-悠遊卡-小額"
20250816000000016893,RD22757002,2025-08-16T14:23:27,752,"電子票證-悠遊卡-小額"
20250816000000016766,RD22757001,2025-08-16T14:20:43,498,"電子票證-悠遊卡-小額"
20250816000000015387,RD22757000,2025-08-16T13:51:14,249,"現金交易"
20250816000000015352,RD22756999,2025-08-16T13:50:28,249,"現金交易"
20250816000000015322,RD22756998,2025-08-16T13:49:49,249,"現金交易"
20250816000000014716,RD22756997,2025-08-16T13:37:49,149,"現金交易"
20250816000000014016,RD22756996,2025-08-16T13:22:23,670,"掃碼-LINE Pay"
20250816000000014173,RD22756995,2025-08-16T13:20:19,498,"掃碼-LINE Pay"
20250816000000013193,RD22756994,2025-08-16T13:07:33,358,"一般信用卡"
20250816000000013024,RD22756993,2025-08-16T13:04:50,149,"現金交易"
20250816000000012835,RD22756992,2025-08-16T13:01:44,558,"掃碼-LINE Pay"
20250816000000012612,RD22756991,2025-08-16T12:57:23,893,"現金交易"
20250816000000010942,RD22756990,2025-08-16T12:27:26,498,"掃碼-LINE Pay"
20250816000000010366,RD22756989,2025-08-16T12:15:47,149,"現金交易"
20250816000000009402,RD22756988,2025-08-16T11:56:16,498,"現金交易"
20250816000000009217,RD22756987,2025-08-16T11:52:53,149,"掃碼-LINE Pay"
20250816000000009130,RD22756986,2025-08-16T11:51:13,280,"掃碼-LINE Pay"
20250816000000009067,RD22756985,2025-08-16T11:49:43,149,"現金交易"
20250816000000008946,RD22756984,2025-08-16T11:47:38,149,"現金交易"
20250816000000008599,RD22756983,2025-08-16T11:40:52,558,"掃碼-LINE Pay"
20250816000000007942,RD22756982,2025-08-16T11:27:00,498,"掃碼-LINE Pay"
20250816000000007151,RD22756981,2025-08-16T11:08:37,498,"掃碼-LINE Pay"
20250816000000006051,RD22756980,2025-08-16T10:40:25,149,"掃碼-LINE Pay"
20250815000000022468,RD22756979,2025-08-15T18:49:09,298,"現金交易"
20250815000000017622,RD22756978,2025-08-15T16:41:41,270,"現金交易"
20250815000000017418,RD22756977,2025-08-15T16:35:56,358,"掃碼-LINE Pay"
20250815000000017106,RD22756976,2025-08-15T16:27:32,90,"現金交易"
20250815000000016998,RD22756975,2025-08-15T16:24:24,498,"掃碼-LINE Pay"
20250815000000016716,RD22756974,2025-08-15T16:15:48,180,"現金交易"
20250815000000016304,RD22756973,2025-08-15T16:04:32,249,"掃碼-LINE Pay"
20250815000000015912,RD22756972,2025-08-15T15:54:03,498,"現金交易"
20250815000000015888,RD22756971,2025-08-15T15:53:33,498,"現金交易"
20250815000000012075,RD22756970,2025-08-15T14:14:38,498,"掃碼-LINE Pay"
20250815000000011780,RD22756969,2025-08-15T14:05:47,149,"現金交易"
20250815000000011747,RD22756968,2025-08-15T14:02:19,179,"現金交易"
20250815000000011238,RD22756967,2025-08-15T13:50:06,149,"現金交易"
20250815000000011003,RD22756966,2025-08-15T13:44:34,298,"現金交易"
20250815000000010908,RD22756965,2025-08-15T13:41:47,149,"現金交易"
20250815000000010244,RD22756964,2025-08-15T13:24:11,298,"現金交易"
20250815000000009952,RD22756963,2025-08-15T13:15:56,893,"現金交易"
20250815000000009731,RD22756962,2025-08-15T13:10:19,752,"一般信用卡"
20250815000000009705,RD22756961,2025-08-15T13:09:42,298,"一般信用卡"
20250815000000009570,RD22756960,2025-08-15T13:06:13,892,"一般信用卡"
20250815000000008934,RD22756959,2025-08-15T12:48:40,670,"一般信用卡"
20250815000000007908,RD22756958,2025-08-15T12:23:15,670,"現金交易"
20250815000000007566,RD22756957,2025-08-15T12:14:32,279,"掃碼-LINE Pay"
20250815000000007533,RD22756956,2025-08-15T12:13:29,279,"掃碼-LINE Pay"
20250815000000006499,RD22756955,2025-08-15T11:44:15,149,"掃碼-LINE Pay"
20250815000000005044,RD22756954,2025-08-15T11:01:48,140,"現金交易"
20250815000000003468,RD22756953,2025-08-15T10:00:47,358,"現金交易"
20250814000000017648,RD22756952,2025-08-14T18:39:32,892,"掃碼-LINE Pay"
20250814000000017499,RD22756951,2025-08-14T18:33:34,590,"一般信用卡"
20250814000000016860,RD22756950,2025-08-14T18:08:42,996,"一般信用卡"
20250814000000015508,RD22756949,2025-08-14T17:12:35,528,"一般信用卡"
20250814000000014887,RD22756948,2025-08-14T16:50:09,149,"一般信用卡"
20250814000000014758,RD22756947,2025-08-14T16:45:15,249,"現金交易"
20250814000000014635,RD22756946,2025-08-14T16:40:19,50,"現金交易"
20250814000000014509,RD22756945,2025-08-14T16:35:59,249,"電子票證-悠遊卡-小額"
20250814000000014293,RD22756944,2025-08-14T16:27:35,279,"掃碼-LINE Pay"
20250814000000013985,RD22756943,2025-08-14T16:16:47,573,"一般信用卡"
20250814000000013584,RD22756942,2025-08-14T16:02:33,498,"一般信用卡"
20250814000000013507,RD22756941,2025-08-14T15:59:09,298,"掃碼-LINE Pay"
20250814000000012701,RD22756940,2025-08-14T15:29:39,670,"掃碼-LINE Pay"
20250814000000012437,RD22756939,2025-08-14T15:19:04,596,"掃碼-全支付"
20250814000000011817,RD22756938,2025-08-14T14:54:02,249,"現金交易"
20250814000000011488,RD22756937,2025-08-14T14:41:38,298,"掃碼-街口支付"
20250814000000011400,RD22756936,2025-08-14T14:38:04,596,"現金交易"
20250814000000011243,RD22756935,2025-08-14T14:31:11,358,"現金交易"
20250814000000010605,RD22756934,2025-08-14T14:09:45,996,"一般信用卡"
20250814000000010330,RD22756933,2025-08-14T13:59:32,100,"現金交易"
20250814000000010307,RD22756932,2025-08-14T13:58:54,49,"電子票證-悠遊卡-小額"
20250814000000010277,RD22756931,2025-08-14T13:57:59,149,"電子票證-悠遊卡-小額"
20250814000000010264,RD22756930,2025-08-14T13:57:28,149,"電子票證-悠遊卡-小額"
20250814000000010128,RD22756929,2025-08-14T13:51:45,149,"現金交易"
20250814000000010009,RD22756928,2025-08-14T13:48:01,498,"掃碼-LINE Pay"
20250814000000009939,RD22756927,2025-08-14T13:45:11,149,"現金交易"
20250814000000009604,RD22756926,2025-08-14T13:33:09,149,"電子票證-悠遊卡-小額"
20250814000000009337,RD22756925,2025-08-14T13:25:25,430,"現金交易"
20250814000000008747,RD22756924,2025-08-14T13:05:35,149,"電子票證-悠遊卡-小額"
20250814000000008688,RD22756923,2025-08-14T13:03:37,1087,"一般信用卡"
20250814000000008518,RD22756922,2025-08-14T12:58:11,249,"現金交易"
20250814000000008335,RD22756921,2025-08-14T12:52:45,996,"掃碼-全支付"
20250814000000008223,RD22756920,2025-08-14T12:49:27,590,"一般信用卡"
20250814000000006436,RD22756919,2025-08-14T11:56:32,298,"一般信用卡"
20250814000000006414,RD22756918,2025-08-14T11:55:57,498,"掃碼-LINE Pay"
20250814000000006237,RD22756917,2025-08-14T11:49:57,149,"現金交易"
20250814000000006199,RD22756916,2025-08-14T11:49:23,149,"電子票證-悠遊卡-小額"
20250814000000006167,RD22756915,2025-08-14T11:48:27,249,"電子票證-悠遊卡-小額"
20250814000000004669,RD22756914,2025-08-14T11:02:57,298,"現金交易"
20250814000000004305,RD22756913,2025-08-14T10:50:52,279,"掃碼-LINE Pay"
20250814000000004150,RD22756912,2025-08-14T10:44:52,249,"電子票證-悠遊卡-小額"
20250814000000004128,RD22756911,2025-08-14T10:44:00,249,"現金交易"
20250814000000004100,RD22756910,2025-08-14T10:43:12,149,"電子票證-悠遊卡-小額"
20250814000000004090,RD22756909,2025-08-14T10:42:26,149,"電子票證-悠遊卡-小額"
20250813000000012734,RD22756908,2025-08-13T17:10:41,1374,"一般信用卡"
20250813000000010393,RD22756907,2025-08-13T15:19:51,558,"電子票證-悠遊卡-小額"
20250813000000008879,RD22756906,2025-08-13T14:16:37,510,"現金交易"
20250813000000008449,RD22756905,2025-08-13T13:56:28,670,"掃碼-LINE Pay"
20250813000000007851,RD22756904,2025-08-13T13:35:43,498,"現金交易"
20250813000000006446,RD22756903,2025-08-13T12:47:49,498,"現金交易"
20250813000000006210,RD22756902,2025-08-13T12:38:34,1032,"現金交易"
20250813000000004275,RD22756901,2025-08-13T11:27:59,179,"電子票證-悠遊卡-小額"
20250813000000003389,RD22756900,2025-08-13T10:49:03,358,"一般信用卡"
20250812000000019779,RD22756899,2025-08-12T18:47:16,573,"掃碼-LINE Pay"
20250812000000019572,RD22756898,2025-08-12T18:40:15,573,"一般信用卡"
20250812000000015787,RD22756897,2025-08-12T16:53:33,510,"一般信用卡"
20250812000000013365,RD22756896,2025-08-12T15:34:43,1194,"現金交易"
20250812000000012977,RD22756895,2025-08-12T15:21:59,298,"電子票證-一卡通-小額"
20250812000000012351,RD22756894,2025-08-12T15:02:30,179,"現金交易"
20250812000000012340,RD22756893,2025-08-12T15:01:57,179,"現金交易"
20250812000000012300,RD22756892,2025-08-12T15:00:48,179,"現金交易"
20250812000000011335,RD22756891,2025-08-12T14:27:39,179,"現金交易"
20250812000000011213,RD22756890,2025-08-12T14:23:33,498,"一般信用卡"
20250812000000010329,RD22756889,2025-08-12T13:53:37,149,"現金交易"
20250812000000010152,RD22756888,2025-08-12T13:47:52,510,"掃碼-LINE Pay"
20250812000000010079,RD22756887,2025-08-12T13:44:52,149,"電子票證-悠遊卡-小額"
20250812000000009869,RD22756886,2025-08-12T13:37:10,179,"一般信用卡"
20250812000000009811,RD22756885,2025-08-12T13:34:55,893,"一般信用卡"
20250812000000009000,RD22756884,2025-08-12T13:10:56,558,"一般信用卡"
20250812000000007484,RD22756883,2025-08-12T12:27:49,430,"一般信用卡"
20250812000000007051,RD22756882,2025-08-12T12:14:34,498,"掃碼-LINE Pay"
20250812000000004664,RD22756881,2025-08-12T11:06:48,149,"電子票證-悠遊卡-小額"
20250812000000004596,RD22756880,2025-08-12T11:04:50,590,"掃碼-全支付"
20250812000000004311,RD22756879,2025-08-12T10:55:11,280,"掃碼-LINE Pay"
20250812000000004098,RD22756878,2025-08-12T10:46:51,279,"電子票證-悠遊卡-小額"
20250812000000004013,RD22756877,2025-08-12T10:44:18,733,"現金交易"
20250812000000003951,RD22756876,2025-08-12T10:42:18,670,"一般信用卡"
20250812000000003820,RD22756875,2025-08-12T10:37:37,249,"一般信用卡"
20250811000000021672,RD22756874,2025-08-11T19:01:37,498,"現金交易"
20250811000000021210,RD22756873,2025-08-11T18:43:05,149,"一般信用卡"
20250811000000020659,RD22756872,2025-08-11T18:23:15,558,"一般信用卡"
20250811000000019501,RD22756871,2025-08-11T17:46:55,249,"一般信用卡"
20250811000000017739,RD22756870,2025-08-11T16:49:10,149,"掃碼-LINE Pay"
20250811000000017327,RD22756869,2025-08-11T16:33:58,149,"一般信用卡"
20250811000000016679,RD22756868,2025-08-11T16:14:28,149,"一般信用卡"
20250811000000016654,RD22756867,2025-08-11T16:14:00,149,"一般信用卡"
20250811000000016544,RD22756866,2025-08-11T16:10:37,149,"掃碼-LINE Pay"
20250811000000016237,RD22756865,2025-08-11T16:01:56,558,"現金交易"
20250811000000015992,RD22756864,2025-08-11T15:55:03,149,"一般信用卡"
20250811000000015012,RD22756863,2025-08-11T15:29:02,298,"電子票證-悠遊卡-小額"
20250811000000014987,RD22756862,2025-08-11T15:28:10,430,"電子票證-悠遊卡-小額"
20250811000000014940,RD22756861,2025-08-11T15:26:16,579,"電子票證-悠遊卡-小額"
20250811000000014612,RD22756860,2025-08-11T15:18:46,752,"一般信用卡"
20250811000000014537,RD22756859,2025-08-11T15:17:04,430,"一般信用卡"
20250811000000014485,RD22756858,2025-08-11T15:15:32,249,"一般信用卡"
20250811000000014460,RD22756857,2025-08-11T15:14:59,249,"一般信用卡"
20250811000000013877,RD22756856,2025-08-11T14:59:44,558,"一般信用卡"
20250811000000013447,RD22756855,2025-08-11T14:47:33,179,"電子票證-悠遊卡-小額"
20250811000000013394,RD22756854,2025-08-11T14:46:10,149,"現金交易"
20250811000000013334,RD22756853,2025-08-11T14:44:34,430,"現金交易"
20250811000000013197,RD22756852,2025-08-11T14:39:32,430,"掃碼-LINE Pay"
20250811000000012522,RD22756851,2025-08-11T14:21:16,498,"掃碼-LINE Pay"
20250811000000011915,RD22756850,2025-08-11T14:03:51,298,"現金交易"
20250811000000011760,RD22756849,2025-08-11T13:59:50,752,"掃碼-LINE Pay"
20250811000000011648,RD22756848,2025-08-11T13:56:57,149,"掃碼-LINE Pay"
20250811000000011579,RD22756847,2025-08-11T13:55:24,249,"電子票證-悠遊卡-小額"
20250811000000011497,RD22756846,2025-08-11T13:53:26,149,"一般信用卡"
20250811000000011362,RD22756845,2025-08-11T13:48:35,498,"一般信用卡"
20250811000000011281,RD22756844,2025-08-11T13:47:16,298,"一般信用卡"
20250811000000011258,RD22756843,2025-08-11T13:46:40,510,"一般信用卡"
20250811000000011209,RD22756842,2025-08-11T13:45:29,180,"現金交易"
20250811000000009894,RD22756841,2025-08-11T13:08:21,510,"現金交易"
20250811000000009239,RD22756840,2025-08-11T12:51:35,962,"一般信用卡"
20250811000000009102,RD22756839,2025-08-11T12:48:29,298,"一般信用卡"
20250811000000008315,RD22756838,2025-08-11T12:28:43,298,"現金交易"
20250811000000008115,RD22756837,2025-08-11T12:23:42,919,"現金交易"
20250811000000008026,RD22756836,2025-08-11T12:21:30,430,"掃碼-LINE Pay"
20250811000000006779,RD22756835,2025-08-11T11:50:05,558,"掃碼-街口支付"
20250811000000006331,RD22756834,2025-08-11T11:36:03,298,"現金交易"
20250811000000006143,RD22756833,2025-08-11T11:30:05,498,"一般信用卡"
20250811000000006086,RD22756832,2025-08-11T11:28:39,1924,"掃碼-LINE Pay"
20250811000000005825,RD22756831,2025-08-11T11:21:56,149,"一般信用卡"
20250811000000005736,RD22756830,2025-08-11T11:19:47,430,"掃碼-LINE Pay"
20250811000000004867,RD22756829,2025-08-11T10:52:41,329,"現金交易"
20250811000000004089,RD22756828,2025-08-11T10:25:17,892,"現金交易"
20250811000000003520,RD22756827,2025-08-11T10:05:47,498,"現金交易"
20250810000000030630,RD22756826,2025-08-10T19:33:32,279,"現金交易"
20250810000000030289,RD22756825,2025-08-10T19:25:11,358,"電子票證-悠遊卡-小額"
20250810000000029599,RD22756824,2025-08-10T19:08:39,558,"現金交易"
20250810000000028228,RD22756823,2025-08-10T18:39:38,298,"現金交易"
20250810000000026698,RD22756822,2025-08-10T18:08:54,670,"掃碼-LINE Pay"
20250810000000026529,RD22756821,2025-08-10T18:05:34,670,"現金交易"
20250810000000026047,RD22756820,2025-08-10T17:56:40,573,"一般信用卡"
20250810000000025673,RD22756819,2025-08-10T17:49:46,286,"一般信用卡"
20250810000000024903,RD22756818,2025-08-10T17:35:17,298,"掃碼-LINE Pay"
20250810000000024757,RD22756817,2025-08-10T17:32:33,358,"掃碼-街口支付"
20250810000000024671,RD22756816,2025-08-10T17:30:45,298,"現金交易"
20250810000000024350,RD22756815,2025-08-10T17:23:58,1094,"現金交易"
20250810000000024250,RD22756814,2025-08-10T17:21:34,1116,"現金交易"
